gbifid	datasetkey	species	scientificname	countrycode	decimallatitude	decimallongitude	coordinateuncertaintyinmeters	coordinateprecision	elevation	elevationaccuracy	day	month	year	basisofrecord	institutioncode	issue
1301537479	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537480	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537481	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537482	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537483	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537484	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537485	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537486	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537487	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537488	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537489	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537490	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537491	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537492	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537493	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537494	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537495	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537496	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537497	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537498	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537499	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537500	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537501	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537502	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537503	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537504	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537505	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537506	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537507	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537508	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537509	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537510	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537511	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537512	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537513	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537514	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537515	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537516	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537517	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537518	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537519	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537520	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537521	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537522	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537523	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537524	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537525	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537526	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537527	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537528	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537529	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537530	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537531	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537532	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537533	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537534	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537535	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537536	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537537	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537538	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537539	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537540	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537541	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537542	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537543	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537544	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537545	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537546	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537547	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537548	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537549	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537550	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537551	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537552	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537553	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537554	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537555	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537556	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537557	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
1301537558	07044577-bd82-4089-9f3a-f4a9d2170b2e	Triticum urartu	Triticum urartu Thumanjan ex Gandilyan	SY	36.455556	37.027778	NA	NA	NA	NA	1	7	1984	UNKNOWN	Bioversity-SINGER	"GEODETIC_DATUM_ASSUMED_WGS84;RECORDED_DATE_MISMATCH;TAXON_MATCH_FUZZY"
